job_title,url,resume_score,is_remote
UI Embedded Software Engineer,https://www.dice.com/job-detail/6051eb5d-780a-495e-93b9-7fb40e53a4c8,0.3686733841896057,True
"Seniorr Manager, Software Development",https://www.dice.com/job-detail/815955f3-8c3b-41bd-9ebf-695c1fcfd8c3,0.3678179383277893,False
"Software Engineer, Frontend, AI Infrastructure Engineering & Tools",https://www.dice.com/job-detail/a8d2ee62-d37f-4b92-a1d0-8f9ddfe828dc,0.3672219514846802,False
Senior AI Applications Engineer,https://www.dice.com/job-detail/5ff1f925-8c3f-48c2-adc0-feadbe5b61a8,0.3665957450866699,False
Senior Software Engineer - U Creator Platform,https://www.dice.com/job-detail/b0eb7885-7201-45ee-a063-0b6abd256a55,0.3665321469306946,False
"Senior Software Engineer, VBN",https://www.dice.com/job-detail/0af141f5-a02a-41d0-9da6-0f84660b0cb6,0.3664674758911133,False
"Senior Software Engineer, Vision Based Navigation",https://www.dice.com/job-detail/23493dbe-dbe9-4dd9-8064-33f4b131c6f4,0.3664674758911133,False
Junior Software Developer,https://www.dice.com/job-detail/ecc24948-7a35-4f23-b5d7-35aa31f9e66d,0.3663228452205658,True
Full Stack Software Developer,https://www.dice.com/job-detail/86ffd7d3-a58d-445c-b065-f591aa9d25ab,0.3661855459213257,False
Automotive Full Stack Software Engineer,https://www.dice.com/job-detail/fd4845fc-560e-4e29-a6d8-7eba076ffd15,0.3656154274940491,False
LLM - Sr. SW Engineer LLM Evaluation & Repository Validation,https://www.dice.com/job-detail/ee2f57b2-2620-47db-a336-694bdb08db8c,0.3656145930290222,True
Software Engineer IV,https://www.dice.com/job-detail/13ab996b-b362-44cb-9cb1-bf4ff4ffff32,0.3655318021774292,False
Full Stack Software Engineer,https://www.dice.com/job-detail/7e99198f-c83d-4df2-bffc-631b98620404,0.36511915922164917,False
ERP Application support with development experience,https://www.dice.com/job-detail/65ee63e4-71f4-41b4-85bd-398cb1b60b04,0.36510127782821655,True
